CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating
Cust_254,Laura,Ryan,philip.reynolds@gmail.com,841-257-4742,"26382 Theresa Spur Apt. 826 North Alexbury, WI 04828",Darrellhaven,New Hampshire,Palau,Female,44.0,2024-01-01,2024-01-02,5560.72,250,4,Silver,Credit Card,Others,Master,NA,Sports,2024-05-17,Pending,06-06-2024,Referred by None,TRUE,2.1
Cust_255,Stephanie,Munoz,stephen.stewart@outlook.com,578-324-1156,"5545 Berry Common Port Brandonmouth, SD 11341",North Caleb,Pennsylvania,Tokelau,Female,44.0,2024-01-01,2024-04-01,4631.61,250,4,Platinum,Cash,Married,Bachelor,Doctor,Reading,2024-04-06,Active,27-06-2024,Referred by None,FALSE,2.9
Cust_256,Duane,Watson,emily.anderson@None,618769-3143,"22789 Nguyen Extension Apt. 520 New David, FM 11430",Liside,Oregon,Ecuador,Male,56.0,2024-01-01,2024-01-02,1538.43,250,6,Platinum,Cash,Others,Bachelor,Teacher,Sports,2024-07-10,Active,23-08-2024,Referred by None,TRUE,3.1
Cust_257,Henry,Perez,steven.underwood@yahoo.com,001-480-672-8092,"53818 Alicia Passage Michaelashire, KS 24532",Ashleyfurt,Mississippi,Gibraltar,Others,68.0,2024-01-01,2024-09-24,489.8,379,6,Others,PayPal,Married,Master,Doctor,Traveling,2024-01-01,Pending,24-08-2024,Referred by None,TRUE,2.9
Cust_258,Joshua,Blanchard,emily.michael@outlook.com,001-559-208-4005,"898 Frazier Vista New Vanessa, MA 88071",West Margaretberg,New Mexico,Mauritania,Others,47.0,2024-03-08,2024-07-18,4892.32,47,6,Silver,Debit Card,Others,Bachelor,Engineer,Sports,2024-05-09,Pending,05-10-2024,Referred by None,FALSE,2.9
Cust_259,Cathy,Jordan,tammy.hines@gmail.com,649993-6526,USNS Munoz FPO AE 49267,Bartlettton,Illinois,Tuvalu,Others,44.0,2024-01-01,2024-01-02,3067.93,108,8,Platinum,Cash,Divorced,High School,NA,Music,2024-01-01,Inactive,23-03-2024,Cust_7060,FALSE,2.9
Cust_260,Shaun,Russell,katie.bautista@gmail.com,504799-1916,"99032 Vang Fall West Nancyview, FM 29426",Lauramouth,Ohio,Myanmar,Others,44.0,2024-07-16,2024-01-02,5009.52,251,6,Silver,PayPal,Married,Master,Other,Traveling,2024-01-01,Pending,11-04-2024,Cust_1672,TRUE,2.9
Cust_261,Thomas,Campos,jamie.romero@None,325-491-1814,"6855 Amanda Pines Apt. 838 Cooperport, IL 96473",New Stevenchester,Virginia,Qatar,Others,50.0,2024-01-01,2024-04-27,4305.94,250,6,Gold,Cash,Others,Bachelor,Other,Traveling,2024-01-01,Pending,27-06-2024,Referred by None,FALSE,2.9
Cust_262,Justin,Turner,mary.craig@None,434-470-6740,"420 Lawson Green Suite 761 Lake Kevinville, TN 33692",Johnsonside,Alaska,Malta,Others,66.0,2024-01-01,2024-03-07,5762.88,433,5,Others,PayPal,Others,Master,Teacher,Others,2024-01-01,Inactive,04-08-2024,Referred by None,TRUE,3.1
Cust_263,Shannon,Flynn,tina.johnson@outlook.com,979-926-6017,"96511 Jennifer Wells New Rachel, MI 02488",South Connie,Idaho,Lao People's Democratic Republic,Others,62.0,2024-01-22,2024-06-07,3073.27,328,8,Silver,Debit Card,Others,High School,NA,Others,2024-03-31,Active,04-02-2024,Cust_4546,FALSE,2.5
Cust_264,Carolyn,Smith,chelsea.lewis@outlook.com,490678-4460,"68161 Justin Field Apt. 150 Greeneshire, VA 89994",Petersenfort,Arizona,Wallis and Futuna,Male,32.0,2024-07-27,2024-01-02,7427.65,250,6,Platinum,Cash,Others,Others,NA,Music,2024-07-12,Inactive,19-08-2024,Referred by None,FALSE,2.9
Cust_265,Timothy,Henderson,sarah.boyle@None,841-553-4563,"16137 Crystal Avenue Hortonchester, GA 13197",Fitzpatrickshire,Montana,Austria,Female,60.0,2024-06-07,2024-10-15,5053.62,259,6,Others,PayPal,Married,High School,Other,Sports,2024-01-01,Pending,14-03-2024,Cust_5948,FALSE,2.9
Cust_266,Kari,Solis,travis.simon@None,733228-9073,"8380 Dorothy Flats Suite 553 Millerstad, DE 28809",Micheletown,Hawaii,Bahrain,Male,44.0,2024-01-01,2024-01-02,6247.21,65,6,Platinum,Credit Card,Married,Others,Teacher,Reading,2024-01-01,Inactive,05-09-2024,Referred by None,TRUE,1.5
Cust_267,Kristen,Rich,tammy.byrd@gmail.com,001-335-430-0324,"922 Adkins Pass Apt. 573 Mckinneymouth, DE 48406",West Andrea,Florida,Greenland,Male,34.0,2024-01-01,2024-01-13,8264.52,250,9,Bronze,PayPal,Others,Master,NA,Traveling,2024-01-01,Active,15-06-2024,Cust_4157,FALSE,2.9
Cust_268,Duane,Chambers,angela.martinez@gmail.com,001-734-551-7729,"6365 Haynes Run Suite 268 New Virginia, OR 65755",South Beth,Illinois,Tokelau,Female,44.0,2024-09-24,2024-01-02,8147.48,250,6,Others,Credit Card,Married,Others,Other,Music,2024-03-22,Active,07-08-2024,Referred by None,FALSE,2.9
Cust_269,Tiffany,Taylor,danielle.lewis@None,901-891-6236,"7611 Robert Loop Suite 966 West Jennifermouth, IN 31798",East Taratown,Ohio,Tonga,Male,44.0,2024-01-01,2024-07-21,3275.08,250,6,Bronze,PayPal,Single,High School,Other,Traveling,2024-07-05,Inactive,11-07-2024,Referred by None,TRUE,2.9
Cust_270,Rachel,Burton,jessica.stone@outlook.com,856683-3727,"356 Moore Circle Suite 796 Cooperberg, MP 34985",Lake Paulashire,Massachusetts,Uganda,Others,44.0,2024-01-01,2024-06-02,1886.46,250,6,Silver,PayPal,Others,Master,NA,Reading,2024-01-01,Pending,20-07-2024,Cust_3218,TRUE,4.2
Cust_271,Cynthia,Anderson,james.brooks@None,001-894-778-9900,"PSC 6687, Box 0774 APO AE 11664",South Steven,Indiana,Cocos (Keeling) Islands,Female,44.0,2024-01-01,2024-08-08,8533.12,291,6,Bronze,Credit Card,Others,Bachelor,Doctor,Traveling,2024-01-01,Active,06-09-2024,Referred by None,TRUE,2.5
Cust_272,Kristen,Smith,ellen.campbell@yahoo.com,989773-2060,"3854 Campbell Turnpike North Shawnchester, DC 13548",South Cassidyport,Georgia,Rwanda,Male,45.0,2024-08-03,2024-01-02,7325.89,250,9,Silver,Credit Card,Others,Others,Doctor,Reading,2024-08-18,Pending,26-03-2024,Referred by None,FALSE,2.6
Cust_273,Victoria,Mcdaniel,brenda.washington@None,670741-1945,"34378 White Light Lake Christine, PA 97325",Port Mark,Nebraska,Samoa,Male,32.0,2024-04-18,2024-02-05,902.73,250,6,Silver,Credit Card,Single,Master,NA,Others,2024-01-01,Inactive,19-02-2024,Cust_3390,TRUE,2.9
Cust_274,Tiffany,Perez,dylan.williams@None,817-223-6153,"852 Adams Flats Suite 357 New Thomasfort, DC 91316",East Paulshire,Nevada,Swaziland,Male,20.0,2024-02-23,2024-01-02,3680.47,250,6,Silver,PayPal,Divorced,Others,Other,Reading,2024-09-22,Pending,29-03-2024,Cust_3596,TRUE,2.9
Cust_275,Amanda,Barr,lori.lawson@yahoo.com,717-548-4944,"6197 Campbell Square Apt. 011 Yangstad, PW 45546",Arthurfurt,Montana,Uruguay,Others,44.0,2024-01-01,2024-01-06,807.49,250,11,Gold,Cash,Married,Master,Engineer,Reading,2024-05-03,Inactive,28-07-2024,Cust_6521,FALSE,2.9
Cust_276,Fernando,Perez,christopher.wood@None,001-948-466-8705,"PSC 5912, Box 8866 APO AE 81735",New Michaelfort,Georgia,Isle of Man,Others,44.0,2024-02-01,2024-01-02,6984.02,445,6,Silver,Cash,Divorced,High School,NA,Traveling,2024-05-05,Active,11-01-2024,Cust_8175,TRUE,2.9
Cust_277,Emma,Jones,cody.young@outlook.com,349-797-0712,"3763 Stacy Mission Sydneyland, HI 19243",Morganhaven,Georgia,Kiribati,Female,44.0,2024-04-25,2024-04-10,1248.2,300,6,Gold,Debit Card,Single,Master,NA,Sports,2024-01-01,Active,12-07-2024,Cust_3539,FALSE,2.9
Cust_278,Nicholas,Rojas,robert.miller@outlook.com,444-657-8573,"8975 Orr Green Suite 513 Joneshaven, ND 67720",Kramerborough,North Dakota,Micronesia,Others,65.0,2024-01-01,2024-08-12,3739.65,250,6,Bronze,Cash,Others,Others,Engineer,Music,2024-01-01,Pending,23-07-2024,Referred by None,FALSE,2.9
Cust_279,Kristie,Williamson,breanna.goodman@yahoo.com,7368569651,"412 Sanders Corner Suite 652 New Jaredland, HI 89805",Marshallside,Minnesota,Malta,Others,48.0,2024-01-01,2024-01-21,6826.51,250,4,Others,Credit Card,Married,High School,Doctor,Music,2024-01-01,Pending,21-05-2024,Cust_2272,FALSE,1.7
Cust_280,Kelli,Khan,jeffrey.rasmussen@gmail.com,901-233-9571,"324 Molly Trail Apt. 897 Lake Elaineport, CT 27987",Samanthashire,Arkansas,Syrian Arab Republic,Others,44.0,2024-01-01,2024-01-02,315.91,250,6,Platinum,Cash,Married,Bachelor,Doctor,Others,2024-01-01,Active,13-10-2024,Referred by None,FALSE,2.9
Cust_281,Brittany,Moore,erin.jackson@None,5374564126,"1102 Christopher Fords North Jamesfort, LA 86715",Jamesfurt,Nebraska,Cape Verde,Male,44.0,2024-01-01,2024-01-02,2708.93,250,6,Bronze,Cash,Others,Master,NA,Reading,2024-01-01,Inactive,02-08-2024,Referred by None,FALSE,1.8
Cust_282,Jean,Brown,jackson.meadows@yahoo.com,923-423-4292,Unit 8558 Box 9154 DPO AE 80933,Port Michaelville,Mississippi,Antigua and Barbuda,Others,31.0,2024-09-15,2024-01-02,706.39,385,6,Silver,Debit Card,Divorced,High School,Other,Sports,2024-03-23,Active,04-03-2024,Cust_5078,FALSE,2.9
Cust_283,Jose,Miller,christopher.bailey@outlook.com,415-234-2989,"35778 Chambers Spring Mayview, LA 96328",East Natalieland,South Dakota,Dominican Republic,Female,57.0,2024-01-01,2024-06-30,1378.19,354,12,Platinum,Cash,Others,Others,Teacher,Others,2024-01-01,Pending,24-01-2024,Referred by None,FALSE,3.1
Cust_284,Cynthia,Watson,christopher.murphy@outlook.com,909-556-0444,"91222 Gregory Lights New Georgeview, FL 07061",West Mark,Colorado,Canada,Others,44.0,2024-01-11,2024-07-18,1913.85,250,6,Platinum,PayPal,Others,Master,NA,Music,2024-01-18,Active,12-02-2024,Referred by None,TRUE,1.4
Cust_285,Joseph,Dixon,ashley.maldonado@yahoo.com,382-316-3734,"850 Jacobs Ville Elliottbury, MO 03922",South Kevin,Colorado,Maldives,Male,44.0,2024-01-01,2024-01-02,4503.9,250,6,Silver,Debit Card,Divorced,Others,NA,Sports,2024-01-19,Pending,21-06-2024,Cust_8892,TRUE,4.5
Cust_286,Michael,Holland,danielle.francis@yahoo.com,3477709158,"3839 Thomas Summit Stevensport, CO 45163",Kimberlyfurt,Utah,Trinidad and Tobago,Others,44.0,2024-08-04,2024-01-02,2263.02,8,11,Silver,Credit Card,Divorced,Others,Engineer,Sports,2024-07-22,Active,27-01-2024,Referred by None,FALSE,2.9
Cust_287,Elizabeth,Bradshaw,suzanne.hayes@None,506296-7139,"3176 Baker Rapid Lake Kathy, MH 25138",Gouldberg,Delaware,Poland,Female,44.0,2024-01-01,2024-06-06,7290.7,89,6,Silver,Debit Card,Others,Master,Teacher,Traveling,2024-01-01,Inactive,16-07-2024,Cust_1673,FALSE,4.8
Cust_288,Kristie,Brown,sean.roberts@yahoo.com,001-402-476-2102,"85640 Hensley Stravenue Apt. 122 Lake Kevinchester, VA 74483",Richardville,Vermont,Monaco,Female,44.0,2024-09-13,2024-06-29,1540.69,250,1,Platinum,Credit Card,Single,Master,NA,Traveling,2024-01-01,Active,07-03-2024,Referred by None,TRUE,2.9
Cust_289,Emily,Johnson,michael.wood@outlook.com,001-884-355-2339,"6112 John Fields Suite 007 South Jessicashire, MP 48814",Deniseshire,New Hampshire,Comoros,Others,44.0,2024-01-01,2024-01-02,6929.83,245,1,Silver,Debit Card,Single,Others,Engineer,Others,2024-06-05,Inactive,05-03-2024,Cust_753,TRUE,2.4
Cust_290,Sophia,Hart,makayla.pierce@gmail.com,940-229-7487,"5031 Jennifer Streets Wellsfurt, MT 33345",Parkerview,Mississippi,Saudi Arabia,Others,47.0,2024-01-01,2024-01-02,2378.1,250,6,Bronze,Credit Card,Married,Others,Doctor,Reading,2024-08-13,Inactive,14-05-2024,Referred by None,TRUE,2.9
Cust_291,Nicholas,Weaver,jacqueline.flynn@None,868-352-7875,"544 Duffy Hollow Annashire, FL 67196",Maryside,South Dakota,Brunei Darussalam,Male,44.0,2024-01-01,2024-02-03,6669.02,390,6,Others,Credit Card,Single,Others,Teacher,Reading,2024-05-21,Pending,26-06-2024,Referred by None,TRUE,2.9
Cust_292,Jessica,Sanchez,joseph.hartman@None,001-380-518-0802,USCGC Clark FPO AP 00755,Phyllisborough,Georgia,Uganda,Male,44.0,2024-05-27,2024-01-02,8857.31,69,6,Bronze,Cash,Others,Others,NA,Others,2024-01-01,Pending,15-08-2024,Cust_7571,FALSE,4.2
Cust_293,Carmen,Mcdonald,bruce.wheeler@outlook.com,344319-7220,"940 Smith Crest New Eric, AL 28917",New Melissa,Wisconsin,Malta,Male,44.0,2024-01-01,2024-03-16,5972.36,13,6,Bronze,PayPal,Single,Others,NA,Music,2024-02-03,Active,08-06-2024,Referred by None,TRUE,2.9
Cust_294,Craig,Mitchell,joshua.reid@gmail.com,547-826-5276,"2353 Elizabeth Trail Apt. 832 East Sarahville, RI 84643",Zimmermanmouth,Missouri,French Guiana,Female,44.0,2024-01-01,2024-01-02,5145.62,291,6,Others,Cash,Single,Master,Teacher,Music,2024-01-01,Inactive,18-09-2024,Cust_9094,FALSE,2.6
Cust_295,Robert,Johnson,michelle.miller@outlook.com,889799-1622,"3379 Anita Light Apt. 546 East Allison, MA 75286",East Thomas,Montana,Lao People's Democratic Republic,Male,44.0,2024-06-26,2024-02-12,7857.94,187,6,Bronze,PayPal,Divorced,High School,Engineer,Others,2024-01-07,Inactive,13-06-2024,Referred by None,FALSE,2.9
Cust_296,Penny,Payne,melanie.ramirez@yahoo.com,213245-0386,"692 Dixon Station Port Thomas, FL 52345",West Stephenfort,Alaska,Peru,Male,44.0,2024-01-01,2024-07-09,4987.59,250,1,Silver,Cash,Divorced,Others,Teacher,Others,2024-01-01,Inactive,05-03-2024,Referred by None,TRUE,3.8
Cust_297,Eric,Morales,valerie.stevenson@gmail.com,790-811-4923,"5628 Wilson View North Travis, WY 76442",Port Alyssaport,Missouri,Nigeria,Others,44.0,2024-01-01,2024-02-06,1144.66,250,6,Platinum,Debit Card,Divorced,High School,Teacher,Music,2024-01-01,Pending,09-08-2024,Referred by None,TRUE,3.9
Cust_298,Deanna,Ramirez,stacie.anderson@None,656382-0443,"706 Mckenzie Skyway Apt. 403 Crystalton, NM 97862",Brianhaven,Arizona,Iraq,Others,44.0,2024-01-01,2024-01-02,7069.86,258,6,Bronze,PayPal,Others,Bachelor,Doctor,Others,2024-03-31,Inactive,05-01-2024,Referred by None,FALSE,2.9
Cust_299,Craig,Gibson,vickie.campbell@gmail.com,927-745-3274,"9201 Carlos Inlet East Peggy, WV 57485",West Brenda,New York,Botswana,Others,46.0,2024-02-07,2024-07-22,6847.43,259,6,Silver,Debit Card,Single,Master,NA,Traveling,2024-01-01,Inactive,26-05-2024,Cust_8668,TRUE,3
Cust_300,Reginald,Hicks,stephanie.anderson@gmail.com,327-773-0195,"2617 Christina Plains Suite 151 Wardburgh, GU 79288",Melanieshire,Idaho,Afghanistan,Female,44.0,2024-04-05,2024-01-02,8087.72,237,5,Gold,PayPal,Others,Others,Engineer,Others,2024-01-01,Inactive,18-06-2024,Cust_4421,TRUE,2.5
Cust_301,Matthew,Vazquez,trevor.murillo@gmail.com,804-871-0311,"56982 Jennifer Ports Apt. 873 Mendozashire, GA 33644",Port Brendan,Arizona,Japan,Female,41.0,2024-06-26,2024-09-21,5860.97,250,6,Platinum,PayPal,Divorced,High School,NA,Music,2024-01-01,Active,29-01-2024,Cust_1343,TRUE,4.3
Cust_302,Jesus,Rollins,dennis.ward@outlook.com,820-463-2376,"9611 Stein Mission Suite 673 West Ruthbury, PA 69271",Port Jennifer,Missouri,Zambia,Others,44.0,2024-01-01,2024-05-04,6201.47,260,9,Bronze,PayPal,Single,High School,Engineer,Reading,2024-07-03,Pending,17-09-2024,Cust_3749,FALSE,2.9
Cust_303,Brad,Davis,mary.johnson@None,501240-9447,"35671 Victoria Spring South Emily, ME 64891",Pammouth,Wyoming,Kiribati,Male,44.0,2024-01-01,2024-01-02,6205.03,187,10,Others,Cash,Divorced,Others,Doctor,Sports,2024-06-04,Pending,03-03-2024,Cust_3318,FALSE,5
Cust_304,Melissa,Simon,theodore.jones@yahoo.com,7722879754,"8151 Stephanie Lights Apt. 893 Port Aaronland, MO 69710",Patriciaborough,Wyoming,Bhutan,Female,23.0,2024-01-01,2024-01-02,1771.47,248,8,Gold,PayPal,Married,Master,NA,Sports,2024-04-28,Active,16-06-2024,Referred by None,FALSE,2.9
Cust_305,Melissa,Jordan,kimberly.harris@yahoo.com,001-923-656-5712,"396 Krista Extension Apt. 092 Ashleyville, SC 54931",North Joshua,Connecticut,Japan,Female,44.0,2024-08-12,2024-03-30,2252.58,250,6,Bronze,Cash,Single,High School,Engineer,Reading,2024-01-01,Active,06-08-2024,Cust_7739,FALSE,2.9
Cust_306,Shelby,Nguyen,tim.mcbride@outlook.com,739-411-0251,"684 White Village Apt. 727 South Robertshire, WI 98474",East Michelleville,Maryland,Angola,Female,44.0,2024-01-01,2024-01-02,2103.05,250,6,Platinum,Credit Card,Divorced,Master,Other,Sports,2024-01-01,Active,07-10-2024,Cust_316,FALSE,1.1
Cust_307,Juan,Livingston,kimberly.morgan@outlook.com,366-658-6026,"04721 Frye Trail Suite 338 Schwartzchester, SC 69055",West Jonathonside,Wisconsin,Vanuatu,Others,44.0,2024-03-15,2024-01-02,4354.39,250,11,Silver,Credit Card,Single,High School,NA,Reading,2024-01-01,Pending,05-10-2024,Cust_9920,TRUE,2
Cust_308,Caleb,Williams,john.espinoza@yahoo.com,228966-9633,"8240 Stephen Points Suite 300 West Loretta, DC 38953",North Joel,Washington,Trinidad and Tobago,Female,55.0,2024-01-19,2024-01-02,2018.11,250,9,Silver,Debit Card,Single,Others,Teacher,Sports,2024-01-01,Inactive,20-09-2024,Referred by None,FALSE,2.9
Cust_309,Mallory,Stout,taylor.pollard@None,858960-0032,"6948 Donna Divide Suite 954 Callahanville, UT 31365",North Victoriaton,Iowa,Venezuela,Others,44.0,2024-01-01,2024-07-28,2735.49,250,6,Platinum,Credit Card,Single,High School,Teacher,Sports,2024-02-16,Pending,12-04-2024,Cust_9917,TRUE,5
Cust_310,Maria,Mitchell,troy.morgan@yahoo.com,953860-8071,"01961 Strickland Islands Apt. 420 Lake Daniel, MS 90387",Martinshire,New Mexico,Australia,Male,44.0,2024-05-24,2024-01-02,366.24,250,6,Bronze,Cash,Single,Master,Doctor,Traveling,2024-01-01,Inactive,01-09-2024,Cust_8661,FALSE,3.2
Cust_311,Johnny,Lewis,peter.thomas@outlook.com,001-538-456-4321,"PSC 2071, Box 2113 APO AP 46188",Carolynport,Indiana,Somalia,Others,44.0,2024-05-23,2024-04-20,1599.09,119,6,Platinum,Credit Card,Married,High School,NA,Reading,2024-01-01,Active,12-02-2024,Cust_1754,TRUE,2.9
Cust_312,Jeffrey,Hatfield,dean.martinez@None,898-200-0799,"02184 Church Walks Suite 908 Jonesville, PR 77488",Lake Justinside,Ohio,Reunion,Male,44.0,2024-01-01,2024-01-02,436.16,250,6,Silver,Debit Card,Married,Bachelor,Doctor,Reading,2024-01-02,Pending,24-02-2024,Referred by None,FALSE,3.8
Cust_313,Andrew,Garcia,tonya.ford@gmail.com,817-577-4783,"9679 Bailey Inlet Suite 856 Hernandezberg, WI 96974",Rodgersville,Iowa,Saint Lucia,Male,62.0,2024-01-01,2024-04-25,8289.73,250,1,Bronze,Cash,Married,High School,Teacher,Traveling,2024-07-29,Pending,24-02-2024,Referred by None,TRUE,2.9
Cust_314,Christine,Garcia,kelly.jenkins@outlook.com,660-984-1809,"309 Lee Curve Cassandraview, TN 47671",Elizabethfort,Vermont,Niger,Male,33.0,2024-01-01,2024-07-20,9965.17,121,6,Others,Cash,Others,Master,Doctor,Reading,2024-01-01,Active,16-05-2024,Referred by None,FALSE,2.9
Cust_315,Julie,Harris,brady.wallace@outlook.com,287-689-7078,"370 Ethan Forest New Scotthaven, OK 47223",East Moniquefort,Rhode Island,Luxembourg,Female,31.0,2024-09-21,2024-01-02,9412.91,250,8,Gold,Cash,Single,Master,NA,Reading,2024-02-07,Active,14-06-2024,Referred by None,TRUE,2.9
Cust_316,Nancy,Miller,kevin.black@None,783-921-6631,"90690 Thomas Mountain Lake Karenberg, WV 45388",Port Emilyberg,California,Liberia,Female,51.0,2024-01-01,2024-04-22,4740.62,250,12,Gold,Credit Card,Divorced,Master,Teacher,Traveling,2024-01-01,Pending,10-06-2024,Referred by None,TRUE,2.9
Cust_317,Jacqueline,Hill,george.mosley@outlook.com,597547-3838,"80730 Hill Ports Apt. 825 New Katie, KS 07937",Yolandaville,Arkansas,Haiti,Female,26.0,2024-01-01,2024-08-22,3064.63,292,6,Others,Cash,Married,Bachelor,NA,Music,2024-01-01,Inactive,10-03-2024,Referred by None,FALSE,2.9
Cust_318,John,Flores,joshua.hill@gmail.com,743-972-0367,"634 Lynch Stream New Laurenport, AL 80599",Jodyburgh,Kansas,Maldives,Male,44.0,2024-01-01,2024-01-02,5053.11,250,6,Gold,Cash,Single,High School,Doctor,Music,2024-10-12,Active,23-01-2024,Referred by None,FALSE,2.7
Cust_319,Ivan,Mitchell,robert.singh@yahoo.com,392-492-6555,"99444 Compton River Port Amber, IN 43586",Ralphville,Rhode Island,Zambia,Female,52.0,2024-01-01,2024-01-02,7400.88,400,6,Platinum,Credit Card,Others,Bachelor,Teacher,Reading,2024-01-25,Inactive,06-05-2024,Cust_860,TRUE,3.5
Cust_320,Kathleen,Campbell,terri.vega@gmail.com,659-201-4985,"62767 Zoe Road New Stephenport, MP 57632",Port Ronaldchester,Virginia,Equatorial Guinea,Others,34.0,2024-01-01,2024-01-02,1946.68,354,6,Others,PayPal,Divorced,Bachelor,NA,Reading,2024-01-01,Inactive,09-08-2024,Cust_8363,TRUE,3.9
Cust_321,Victoria,Carr,joyce.soto@None,001-763-349-7728,"57265 Boyd Summit Apt. 046 Normanstad, GU 29370",Fullermouth,Pennsylvania,Myanmar,Male,44.0,2024-01-01,2024-01-02,9672.93,347,3,Silver,Debit Card,Others,Bachelor,Other,Music,2024-03-11,Active,29-04-2024,Referred by None,FALSE,2.9
Cust_322,James,Logan,stacy.bennett@gmail.com,302-279-3587,"620 Powell Brook Apt. 703 Port Matthew, NJ 06178",Andreaburgh,Wyoming,Colombia,Male,39.0,2024-01-01,2024-08-06,5616.92,250,2,Bronze,Debit Card,Divorced,Others,Doctor,Traveling,2024-01-01,Inactive,16-02-2024,Cust_6304,TRUE,3
Cust_323,Randy,Lamb,james.yoder@gmail.com,906-224-1209,"1122 Ramirez Well Emilybury, FM 15228",Danielberg,Arizona,Gabon,Male,22.0,2024-01-01,2024-01-02,154.6,250,6,Gold,PayPal,Others,Bachelor,Engineer,Music,2024-02-14,Active,04-03-2024,Cust_7000,TRUE,2.9
Cust_324,Patrick,Barr,paula.bruce@outlook.com,627652-1056,"108 Taylor River Port Emilybury, AR 27675",New Michael,Missouri,Portugal,Female,44.0,2024-01-01,2024-02-23,7334.03,250,6,Silver,Cash,Married,Master,Other,Music,2024-01-01,Pending,04-05-2024,Referred by None,TRUE,4.6
Cust_325,Kristy,Ryan,paula.rivera@yahoo.com,868-747-3509,"589 Grant Ramp Apt. 146 Port Cassandra, GU 24368",Colinview,Washington,Dominica,Female,44.0,2024-08-13,2024-01-06,3226.44,128,11,Platinum,Credit Card,Others,Others,Teacher,Sports,2024-05-18,Inactive,25-05-2024,Referred by None,TRUE,1.9
Cust_326,Tonya,Thompson,melissa.meyer@gmail.com,9168088511,"08466 Anthony Prairie South Jennaville, CT 98978",Gentryshire,Oregon,Togo,Female,49.0,2024-01-01,2024-03-03,1828.35,250,6,Silver,Cash,Single,High School,Doctor,Sports,2024-01-01,Active,06-03-2024,Referred by None,TRUE,2.2
Cust_327,Glenn,Carter,elizabeth.martinez@None,001-775-428-5228,"997 Gonzales Plaza Suite 372 Robinburgh, PR 66281",Karenfort,Ohio,Guatemala,Female,44.0,2024-01-01,2024-06-22,9021.62,382,11,Silver,Cash,Others,High School,Engineer,Reading,2024-09-22,Inactive,01-03-2024,Cust_9908,TRUE,2.9
Cust_328,Vanessa,Nguyen,deanna.moore@gmail.com,353661-8207,USCGC Morgan FPO AA 13659,Patriciaville,North Carolina,China,Male,55.0,2024-01-01,2024-01-02,1893.83,126,3,Platinum,Cash,Married,Master,NA,Sports,2024-02-25,Pending,13-05-2024,Cust_3796,TRUE,2.3
Cust_329,Jonathan,Taylor,willie.ross@None,548-259-1722,"9206 Gardner Points East Jennaburgh, KS 11585",South Williamhaven,Kentucky,Algeria,Others,44.0,2024-01-01,2024-08-23,9394.94,365,1,Others,Credit Card,Married,High School,Teacher,Music,2024-07-14,Active,24-06-2024,Referred by None,TRUE,1
